name,owner,stargazerCount,created_at,current_date,time_since_created_at_in_seconds,releases_count,url
FloatingActionButton,Clans,5227,2015-03-21T12:36:16Z,2024-09-21 22:01:17.105717+00:00,300014701.105717,14,https://github.com/Clans/FloatingActionButton
QR-Code-generator,nayuki,5201,2016-04-15T02:19:41Z,2024-09-21 22:01:17.105717+00:00,266269296.105717,3,https://github.com/nayuki/QR-Code-generator
hbase,apache,5200,2014-05-23T07:00:07Z,2024-09-21 22:01:17.105717+00:00,326127670.105717,43,https://github.com/apache/hbase
linuxdeploy,meefik,5193,2012-08-21T04:49:14Z,2024-09-21 22:01:17.105717+00:00,381431523.105717,37,https://github.com/meefik/linuxdeploy
google-authenticator,google,5191,2014-10-08T17:54:27Z,2024-09-21 22:01:17.105717+00:00,314165210.105717,0,https://github.com/google/google-authenticator
BasePopup,razerdp,5191,2016-01-15T03:31:07Z,2024-09-21 22:01:17.105717+00:00,274127410.105717,15,https://github.com/razerdp/BasePopup
Android-Touch-Helper,zfdang,5190,2020-10-16T00:58:41Z,2024-09-21 22:01:17.105717+00:00,124146156.105717,112,https://github.com/zfdang/Android-Touch-Helper
spring-data-examples,spring-projects,5174,2014-01-30T15:42:43Z,2024-09-21 22:01:17.105717+00:00,335859514.105717,0,https://github.com/spring-projects/spring-data-examples
groovy,apache,5174,2015-04-16T07:00:05Z,2024-09-21 22:01:17.105717+00:00,297788472.105717,0,https://github.com/apache/groovy
okdownload,lingochamp,5165,2017-12-17T08:21:22Z,2024-09-21 22:01:17.105717+00:00,213457195.105717,8,https://github.com/lingochamp/okdownload
otto,square,5164,2012-06-27T19:06:49Z,2024-09-21 22:01:17.105717+00:00,386132068.105717,0,https://github.com/square/otto
springboot-guide,CodingDocs,5155,2018-11-28T01:05:07Z,2024-09-21 22:01:17.105717+00:00,183588970.105717,0,https://github.com/CodingDocs/springboot-guide
traccar,traccar,5155,2012-04-16T08:33:49Z,2024-09-21 22:01:17.105717+00:00,392390848.105717,54,https://github.com/traccar/traccar
smartTable,huangyanbin,5152,2017-11-08T01:11:14Z,2024-09-21 22:01:17.105717+00:00,216852603.105717,44,https://github.com/huangyanbin/smartTable
thumbnailator,coobird,5146,2015-07-25T05:38:33Z,2024-09-21 22:01:17.105717+00:00,289153364.105717,0,https://github.com/coobird/thumbnailator
JS-Sorting-Algorithm,hustcc,5134,2017-01-19T11:36:21Z,2024-09-21 22:01:17.105717+00:00,242130296.105717,0,https://github.com/hustcc/JS-Sorting-Algorithm
ctci,careercup,5130,2013-03-21T23:01:01Z,2024-09-21 22:01:17.105717+00:00,363049216.105717,0,https://github.com/careercup/ctci
jeepay,jeequan,5085,2017-08-12T02:40:32Z,2024-09-21 22:01:17.105717+00:00,224450445.105717,0,https://github.com/jeequan/jeepay
web3j,hyperledger,5071,2016-09-04T05:48:49Z,2024-09-21 22:01:17.105717+00:00,253987948.105717,115,https://github.com/hyperledger/web3j
jetcache,alibaba,5066,2017-04-12T07:48:23Z,2024-09-21 22:01:17.105717+00:00,234972774.105717,66,https://github.com/alibaba/jetcache
graphhopper,graphhopper,5055,2012-02-18T19:57:38Z,2024-09-21 22:01:17.105717+00:00,397361019.105717,43,https://github.com/graphhopper/graphhopper
views-widgets-samples,android,5050,2019-09-06T21:39:12Z,2024-09-21 22:01:17.105717+00:00,159150125.105717,0,https://github.com/android/views-widgets-samples
Small,wequick,5041,2015-11-27T11:37:20Z,2024-09-21 22:01:17.105717+00:00,278331837.105717,25,https://github.com/wequick/Small
android-common,Trinea,5016,2012-06-19T07:49:46Z,2024-09-21 22:01:17.105717+00:00,386863891.105717,1,https://github.com/Trinea/android-common
DKVideoPlayer,Doikki,5012,2017-04-11T01:33:38Z,2024-09-21 22:01:17.105717+00:00,235081659.105717,32,https://github.com/Doikki/DKVideoPlayer
UltraViewPager,alibaba,5002,2017-03-29T13:31:53Z,2024-09-21 22:01:17.105717+00:00,236161764.105717,10,https://github.com/alibaba/UltraViewPager
dialogplus,orhanobut,5000,2014-12-12T09:24:44Z,2024-09-21 22:01:17.105717+00:00,308579793.105717,9,https://github.com/orhanobut/dialogplus
android-zxingLibrary,yipianfengye,4998,2016-07-26T08:00:18Z,2024-09-21 22:01:17.105717+00:00,257436059.105717,0,https://github.com/yipianfengye/android-zxingLibrary
GravitySnapHelper,rubensousa,4997,2016-08-31T07:25:23Z,2024-09-21 22:01:17.105717+00:00,254327754.105717,14,https://github.com/rubensousa/GravitySnapHelper
opentsdb,OpenTSDB,4991,2010-08-27T02:05:20Z,2024-09-21 22:01:17.105717+00:00,444081357.105717,26,https://github.com/OpenTSDB/opentsdb
InstaMaterial,frogermcs,4991,2014-11-10T18:56:49Z,2024-09-21 22:01:17.105717+00:00,311310268.105717,1,https://github.com/frogermcs/InstaMaterial
Luyten,deathmarine,4990,2013-07-11T10:57:28Z,2024-09-21 22:01:17.105717+00:00,353415829.105717,17,https://github.com/deathmarine/Luyten
spring-mvc-showcase,spring-attic,4985,2011-06-03T15:36:55Z,2024-09-21 22:01:17.105717+00:00,419840662.105717,0,https://github.com/spring-attic/spring-mvc-showcase
LayoutManagerGroup,DingMouRen,4980,2018-04-28T11:47:38Z,2024-09-21 22:01:17.105717+00:00,202040019.105717,0,https://github.com/DingMouRen/LayoutManagerGroup
dddsample-core,citerus,4973,2015-01-31T23:21:37Z,2024-09-21 22:01:17.105717+00:00,304209580.105717,0,https://github.com/citerus/dddsample-core
joda-time,JodaOrg,4971,2011-05-16T16:49:57Z,2024-09-21 22:01:17.105717+00:00,421391480.105717,48,https://github.com/JodaOrg/joda-time
bitcoinj,bitcoinj,4960,2013-11-19T04:33:23Z,2024-09-21 22:01:17.105717+00:00,342120474.105717,9,https://github.com/bitcoinj/bitcoinj
RxJava2-Android-Samples,amitshekhariitbhu,4959,2016-08-27T08:21:37Z,2024-09-21 22:01:17.105717+00:00,254669980.105717,0,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples
sofa-boot,sofastack,4950,2018-04-02T08:28:14Z,2024-09-21 22:01:17.105717+00:00,204298383.105717,78,https://github.com/sofastack/sofa-boot
NavigationTabBar,Devlight,4949,2016-03-29T08:59:27Z,2024-09-21 22:01:17.105717+00:00,267714110.105717,13,https://github.com/Devlight/NavigationTabBar
novel,201206030,4936,2019-11-11T01:13:52Z,2024-09-21 22:01:17.105717+00:00,153521245.105717,11,https://github.com/201206030/novel
CloudReader,youlookwhat,4934,2016-11-20T11:59:25Z,2024-09-21 22:01:17.105717+00:00,247312912.105717,25,https://github.com/youlookwhat/CloudReader
CameraView,natario1,4928,2017-07-18T09:30:33Z,2024-09-21 22:01:17.105717+00:00,226585844.105717,42,https://github.com/natario1/CameraView
reactor-core,reactor,4927,2015-11-10T10:06:40Z,2024-09-21 22:01:17.105717+00:00,279806077.105717,185,https://github.com/reactor/reactor-core
RippleEffect,traex,4924,2014-10-14T13:32:51Z,2024-09-21 22:01:17.105717+00:00,313662506.105717,0,https://github.com/traex/RippleEffect
YCSB,brianfrankcooper,4913,2010-04-19T20:52:11Z,2024-09-21 22:01:17.105717+00:00,455245746.105717,55,https://github.com/brianfrankcooper/YCSB
shopping-management-system,zhanglei-workspace,4912,2015-11-16T12:53:21Z,2024-09-21 22:01:17.105717+00:00,279277676.105717,0,https://github.com/zhanglei-workspace/shopping-management-system
folding-cell-android,Ramotion,4901,2016-04-01T11:38:47Z,2024-09-21 22:01:17.105717+00:00,267445350.105717,0,https://github.com/Ramotion/folding-cell-android
mapdb,jankotek,4886,2012-08-17T15:28:54Z,2024-09-21 22:01:17.105717+00:00,381738743.105717,0,https://github.com/jankotek/mapdb
picocli,remkop,4883,2017-02-01T16:38:41Z,2024-09-21 22:01:17.105717+00:00,240988956.105717,85,https://github.com/remkop/picocli
easy-rules,j-easy,4872,2013-03-10T14:38:26Z,2024-09-21 22:01:17.105717+00:00,364029771.105717,10,https://github.com/j-easy/easy-rules
gpmall,2227324689,4867,2019-07-18T14:09:22Z,2024-09-21 22:01:17.105717+00:00,163497115.105717,0,https://github.com/2227324689/gpmall
react-native-linear-gradient,react-native-linear-gradient,4864,2015-03-31T17:44:40Z,2024-09-21 22:01:17.105717+00:00,299132197.105717,18,https://github.com/react-native-linear-gradient/react-native-linear-gradient
spring-cloud-netflix,spring-cloud,4863,2014-07-11T15:46:12Z,2024-09-21 22:01:17.105717+00:00,321862505.105717,14,https://github.com/spring-cloud/spring-cloud-netflix
XUI,xuexiangjys,4858,2019-01-07T07:59:02Z,2024-09-21 22:01:17.105717+00:00,180108135.105717,23,https://github.com/xuexiangjys/XUI
wvp-GB28181-pro,648540858,4835,2020-11-14T14:16:37Z,2024-09-21 22:01:17.105717+00:00,121592680.105717,0,https://github.com/648540858/wvp-GB28181-pro
usb-serial-for-android,mik3y,4834,2013-06-30T23:17:45Z,2024-09-21 22:01:17.105717+00:00,354321812.105717,31,https://github.com/mik3y/usb-serial-for-android
Transitions-Everywhere,andkulikov,4828,2014-10-15T03:37:03Z,2024-09-21 22:01:17.105717+00:00,313611854.105717,23,https://github.com/andkulikov/Transitions-Everywhere
roncoo-pay,roncoo,4826,2016-07-21T02:46:06Z,2024-09-21 22:01:17.105717+00:00,257886911.105717,0,https://github.com/roncoo/roncoo-pay
spring-authorization-server,spring-projects,4824,2020-03-17T17:28:57Z,2024-09-21 22:01:17.105717+00:00,142489940.105717,59,https://github.com/spring-projects/spring-authorization-server
packer-ng-plugin,mcxiaoke,4824,2015-11-24T04:08:08Z,2024-09-21 22:01:17.105717+00:00,278617989.105717,1,https://github.com/mcxiaoke/packer-ng-plugin
xpay,Exrick,4819,2017-12-12T16:11:19Z,2024-09-21 22:01:17.105717+00:00,213860998.105717,0,https://github.com/Exrick/xpay
pmd,pmd,4810,2012-07-11T18:03:00Z,2024-09-21 22:01:17.105717+00:00,384926297.105717,95,https://github.com/pmd/pmd
lucida,claritylab,4808,2014-05-13T17:12:49Z,2024-09-21 22:01:17.105717+00:00,326954908.105717,0,https://github.com/claritylab/lucida
react-native-config,lugg,4805,2016-02-23T00:19:11Z,2024-09-21 22:01:17.105717+00:00,270769326.105717,25,https://github.com/lugg/react-native-config
QLExpress,alibaba,4797,2017-03-15T08:39:54Z,2024-09-21 22:01:17.105717+00:00,237388883.105717,5,https://github.com/alibaba/QLExpress
reactive-streams-jvm,reactive-streams,4795,2014-02-28T13:16:15Z,2024-09-21 22:01:17.105717+00:00,333362702.105717,0,https://github.com/reactive-streams/reactive-streams-jvm
armeria,line,4790,2015-11-16T04:04:01Z,2024-09-21 22:01:17.105717+00:00,279309436.105717,243,https://github.com/line/armeria
JustTrustMe,Fuzion24,4789,2014-07-24T23:45:05Z,2024-09-21 22:01:17.105717+00:00,320710572.105717,1,https://github.com/Fuzion24/JustTrustMe
cglib,cglib,4785,2014-03-29T13:48:30Z,2024-09-21 22:01:17.105717+00:00,330855167.105717,15,https://github.com/cglib/cglib
strimzi-kafka-operator,strimzi,4773,2016-05-06T08:52:33Z,2024-09-21 22:01:17.105717+00:00,264431324.105717,141,https://github.com/strimzi/strimzi-kafka-operator
Android-ConvenientBanner,saiwu-bigkoo,4772,2014-12-23T06:12:33Z,2024-09-21 22:01:17.105717+00:00,307640924.105717,0,https://github.com/saiwu-bigkoo/Android-ConvenientBanner
nifi,apache,4769,2014-12-12T08:00:05Z,2024-09-21 22:01:17.105717+00:00,308584872.105717,0,https://github.com/apache/nifi
ignite,apache,4769,2015-02-19T08:00:05Z,2024-09-21 22:01:17.105717+00:00,302623272.105717,0,https://github.com/apache/ignite
AppManager,MuntashirAkon,4767,2020-05-30T04:08:56Z,2024-09-21 22:01:17.105717+00:00,136144341.105717,69,https://github.com/MuntashirAkon/AppManager
runelite,runelite,4764,2016-04-30T20:48:02Z,2024-09-21 22:01:17.105717+00:00,264906795.105717,0,https://github.com/runelite/runelite
AndroidStaggeredGrid,etsy,4758,2013-12-09T19:43:45Z,2024-09-21 22:01:17.105717+00:00,340337852.105717,7,https://github.com/etsy/AndroidStaggeredGrid
openai-java,TheoKanning,4742,2020-09-15T02:58:52Z,2024-09-21 22:01:17.105717+00:00,126817345.105717,22,https://github.com/TheoKanning/openai-java
lwjgl3,LWJGL,4742,2012-12-23T15:40:04Z,2024-09-21 22:01:17.105717+00:00,370678873.105717,19,https://github.com/LWJGL/lwjgl3
logisim-evolution,logisim-evolution,4741,2014-09-19T05:23:24Z,2024-09-21 22:01:17.105717+00:00,315851873.105717,30,https://github.com/logisim-evolution/logisim-evolution
cameraview,google,4735,2016-08-04T05:22:14Z,2024-09-21 22:01:17.105717+00:00,256667943.105717,0,https://github.com/google/cameraview
orientdb,orientechnologies,4730,2012-12-09T20:33:47Z,2024-09-21 22:01:17.105717+00:00,371870850.105717,214,https://github.com/orientechnologies/orientdb
DesignPattern,youlookwhat,4730,2016-10-21T10:59:32Z,2024-09-21 22:01:17.105717+00:00,249908505.105717,0,https://github.com/youlookwhat/DesignPattern
sodium-fabric,CaffeineMC,4726,2020-02-01T03:04:09Z,2024-09-21 22:01:17.105717+00:00,146429828.105717,40,https://github.com/CaffeineMC/sodium-fabric
baseAdapter,hongyangAndroid,4725,2015-08-03T02:55:51Z,2024-09-21 22:01:17.105717+00:00,288385526.105717,0,https://github.com/hongyangAndroid/baseAdapter
android-tips-tricks,nisrulz,4719,2016-08-25T20:27:33Z,2024-09-21 22:01:17.105717+00:00,254799224.105717,0,https://github.com/nisrulz/android-tips-tricks
reflections,ronmamo,4712,2013-04-16T16:19:26Z,2024-09-21 22:01:17.105717+00:00,360826911.105717,3,https://github.com/ronmamo/reflections
java-faker,DiUS,4709,2011-06-06T01:01:21Z,2024-09-21 22:01:17.105717+00:00,419633996.105717,0,https://github.com/DiUS/java-faker
keepass2android,PhilippC,4707,2017-09-20T18:42:02Z,2024-09-21 22:01:17.105717+00:00,221023155.105717,27,https://github.com/PhilippC/keepass2android
SwitchButton,kyleduo,4707,2014-09-09T07:20:43Z,2024-09-21 22:01:17.105717+00:00,316708834.105717,0,https://github.com/kyleduo/SwitchButton
ActiveAndroid,pardom-zz,4705,2012-11-15T18:10:45Z,2024-09-21 22:01:17.105717+00:00,373953032.105717,0,https://github.com/pardom-zz/ActiveAndroid
querydsl,querydsl,4705,2011-08-05T06:46:32Z,2024-09-21 22:01:17.105717+00:00,414429285.105717,35,https://github.com/querydsl/querydsl
Geyser,GeyserMC,4702,2019-07-08T17:23:17Z,2024-09-21 22:01:17.105717+00:00,164349480.105717,0,https://github.com/GeyserMC/Geyser
library,ddd-by-examples,4702,2019-01-11T09:14:03Z,2024-09-21 22:01:17.105717+00:00,179758034.105717,0,https://github.com/ddd-by-examples/library
spring-security-oauth,spring-attic,4693,2011-07-26T18:08:49Z,2024-09-21 22:01:17.105717+00:00,415252348.105717,0,https://github.com/spring-attic/spring-security-oauth
chuck,jgilfelt,4686,2017-02-07T23:51:39Z,2024-09-21 22:01:17.105717+00:00,240444578.105717,5,https://github.com/jgilfelt/chuck
Android-IMSI-Catcher-Detector,CellularPrivacy,4685,2013-11-23T10:04:14Z,2024-09-21 22:01:17.105717+00:00,341755023.105717,48,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector
bisq,bisq-network,4683,2014-03-12T09:42:29Z,2024-09-21 22:01:17.105717+00:00,332338728.105717,138,https://github.com/bisq-network/bisq
Spring-Boot-In-Action,hansonwang99,4683,2019-01-28T12:56:51Z,2024-09-21 22:01:17.105717+00:00,178275866.105717,0,https://github.com/hansonwang99/Spring-Boot-In-Action
midjourney-proxy,novicezk,4682,2023-04-24T13:43:45Z,2024-09-21 22:01:17.105717+00:00,44612252.105717,0,https://github.com/novicezk/midjourney-proxy
TelegramBots,rubenlagus,4679,2016-01-14T00:13:07Z,2024-09-21 22:01:17.105717+00:00,274225690.105717,101,https://github.com/rubenlagus/TelegramBots
mall4j,gz-yami,4678,2019-07-04T06:42:57Z,2024-09-21 22:01:17.105717+00:00,164733500.105717,5,https://github.com/gz-yami/mall4j
oshi,oshi,4673,2012-02-10T12:46:48Z,2024-09-21 22:01:17.105717+00:00,398078069.105717,157,https://github.com/oshi/oshi
MaterialDateTimePicker,wdullaer,4670,2015-01-03T19:41:03Z,2024-09-21 22:01:17.105717+00:00,306642014.105717,54,https://github.com/wdullaer/MaterialDateTimePicker
dynamic-datasource,baomidou,4668,2018-04-28T02:32:16Z,2024-09-21 22:01:17.105717+00:00,202073341.105717,18,https://github.com/baomidou/dynamic-datasource
mybatis,tuguangquan,4665,2014-11-03T04:51:06Z,2024-09-21 22:01:17.105717+00:00,311965811.105717,0,https://github.com/tuguangquan/mybatis
cardslib,gabrielemariotti,4664,2013-09-20T21:57:19Z,2024-09-21 22:01:17.105717+00:00,347241838.105717,27,https://github.com/gabrielemariotti/cardslib
shattered-pixel-dungeon,00-Evan,4658,2014-07-31T21:56:31Z,2024-09-21 22:01:17.105717+00:00,320112286.105717,50,https://github.com/00-Evan/shattered-pixel-dungeon
rstudio,rstudio,4653,2010-12-07T19:10:25Z,2024-09-21 22:01:17.105717+00:00,435207052.105717,0,https://github.com/rstudio/rstudio
small-spring,fuzhengwei,4651,2021-05-15T06:07:28Z,2024-09-21 22:01:17.105717+00:00,105897229.105717,0,https://github.com/fuzhengwei/small-spring
liquibase,liquibase,4638,2011-07-08T20:08:20Z,2024-09-21 22:01:17.105717+00:00,416800377.105717,98,https://github.com/liquibase/liquibase
FirebaseUI-Android,firebase,4629,2015-07-09T17:31:09Z,2024-09-21 22:01:17.105717+00:00,290493008.105717,65,https://github.com/firebase/FirebaseUI-Android
PageIndicatorView,romandanylyk,4622,2016-08-20T19:25:32Z,2024-09-21 22:01:17.105717+00:00,255234945.105717,14,https://github.com/romandanylyk/PageIndicatorView
wgcloud,tianshiyeben,4609,2019-01-15T02:02:21Z,2024-09-21 22:01:17.105717+00:00,179438336.105717,24,https://github.com/tianshiyeben/wgcloud
OsmAnd,osmandapp,4603,2011-01-15T19:59:44Z,2024-09-21 22:01:17.105717+00:00,431834493.105717,1,https://github.com/osmandapp/OsmAnd
JAViewer,SplashCodes,4602,2016-05-21T08:47:10Z,2024-09-21 22:01:17.105717+00:00,263135647.105717,10,https://github.com/SplashCodes/JAViewer
react-native-webrtc,react-native-webrtc,4593,2015-09-27T10:57:30Z,2024-09-21 22:01:17.105717+00:00,283604627.105717,79,https://github.com/react-native-webrtc/react-native-webrtc
MifareClassicTool,ikarus23,4584,2013-02-12T15:39:03Z,2024-09-21 22:01:17.105717+00:00,366272534.105717,8,https://github.com/ikarus23/MifareClassicTool
megabasterd,tonikelope,4580,2016-09-29T16:54:54Z,2024-09-21 22:01:17.105717+00:00,251787983.105717,208,https://github.com/tonikelope/megabasterd
mockserver,mock-server,4580,2013-02-26T06:09:52Z,2024-09-21 22:01:17.105717+00:00,365097085.105717,0,https://github.com/mock-server/mockserver
SimplifyReader,chentao0707,4575,2015-08-17T08:22:53Z,2024-09-21 22:01:17.105717+00:00,287156304.105717,0,https://github.com/chentao0707/SimplifyReader
rocketmq-externals,apache,4569,2017-03-14T07:00:06Z,2024-09-21 22:01:17.105717+00:00,237481271.105717,0,https://github.com/apache/rocketmq-externals
sqlbrite,square,4569,2015-02-19T04:38:37Z,2024-09-21 22:01:17.105717+00:00,302635360.105717,9,https://github.com/square/sqlbrite
go-lang-idea-plugin,go-lang-plugin-org,4565,2010-08-29T08:20:01Z,2024-09-21 22:01:17.105717+00:00,443886076.105717,21,https://github.com/go-lang-plugin-org/go-lang-idea-plugin
killbill,killbill,4562,2012-10-21T20:55:05Z,2024-09-21 22:01:17.105717+00:00,376103172.105717,147,https://github.com/killbill/killbill
Depth-LIB-Android-,danielzeller,4560,2016-04-27T09:37:28Z,2024-09-21 22:01:17.105717+00:00,265206229.105717,0,https://github.com/danielzeller/Depth-LIB-Android-
quasar,puniverse,4559,2013-03-27T14:51:24Z,2024-09-21 22:01:17.105717+00:00,362560193.105717,18,https://github.com/puniverse/quasar
ribbon,Netflix,4557,2013-01-15T01:08:04Z,2024-09-21 22:01:17.105717+00:00,368743993.105717,41,https://github.com/Netflix/ribbon
calcite,apache,4553,2014-06-25T07:00:07Z,2024-09-21 22:01:17.105717+00:00,323276470.105717,0,https://github.com/apache/calcite
JGrowing,javagrowing,4553,2019-02-26T01:55:08Z,2024-09-21 22:01:17.105717+00:00,175809969.105717,0,https://github.com/javagrowing/JGrowing
Douya,zhanghai,4549,2016-02-01T13:44:19Z,2024-09-21 22:01:17.105717+00:00,272621818.105717,11,https://github.com/zhanghai/Douya
microservices-platform,zlt2000,4549,2019-03-07T07:13:37Z,2024-09-21 22:01:17.105717+00:00,175013260.105717,30,https://github.com/zlt2000/microservices-platform
SpringBoot-Shiro-Vue,Heeexy,4545,2017-11-17T18:49:06Z,2024-09-21 22:01:17.105717+00:00,216011531.105717,0,https://github.com/Heeexy/SpringBoot-Shiro-Vue
android-crop,jdamcd,4539,2014-03-13T10:24:43Z,2024-09-21 22:01:17.105717+00:00,332249794.105717,6,https://github.com/jdamcd/android-crop
libsvm,cjlin1,4538,2013-09-10T14:32:07Z,2024-09-21 22:01:17.105717+00:00,348132550.105717,0,https://github.com/cjlin1/libsvm
crawler4j,yasserg,4534,2011-12-31T22:49:18Z,2024-09-21 22:01:17.105717+00:00,401584319.105717,3,https://github.com/yasserg/crawler4j
esProc,SPLWare,4525,2021-11-09T15:41:25Z,2024-09-21 22:01:17.105717+00:00,90483592.105717,0,https://github.com/SPLWare/esProc
bottomsheet,Flipboard,4520,2015-04-23T17:37:32Z,2024-09-21 22:01:17.105717+00:00,297145425.105717,10,https://github.com/Flipboard/bottomsheet
JSON-java,stleary,4510,2010-12-21T17:46:09Z,2024-09-21 22:01:17.105717+00:00,434002508.105717,21,https://github.com/stleary/JSON-java
jpexs-decompiler,jindrapetrik,4509,2014-05-10T17:20:56Z,2024-09-21 22:01:17.105717+00:00,327213621.105717,162,https://github.com/jindrapetrik/jpexs-decompiler
SmoothProgressBar,castorflex,4509,2013-11-27T20:32:16Z,2024-09-21 22:01:17.105717+00:00,341371741.105717,9,https://github.com/castorflex/SmoothProgressBar
dexposed,alibaba,4507,2015-06-30T02:59:16Z,2024-09-21 22:01:17.105717+00:00,291322921.105717,0,https://github.com/alibaba/dexposed
langchain4j,langchain4j,4506,2023-06-20T15:30:29Z,2024-09-21 22:01:17.105717+00:00,39681048.105717,36,https://github.com/langchain4j/langchain4j
spring-cloud-gateway,spring-cloud,4504,2016-11-16T21:42:51Z,2024-09-21 22:01:17.105717+00:00,247623506.105717,17,https://github.com/spring-cloud/spring-cloud-gateway
blog_demos,zq2599,4499,2017-04-09T04:51:56Z,2024-09-21 22:01:17.105717+00:00,235242561.105717,0,https://github.com/zq2599/blog_demos
Pixiv-Shaft,CeuiLiSA,4490,2019-04-01T09:59:09Z,2024-09-21 22:01:17.105717+00:00,172843328.105717,100,https://github.com/CeuiLiSA/Pixiv-Shaft
bilibili-android-client,HotBitmapGG,4490,2016-06-01T04:36:01Z,2024-09-21 22:01:17.105717+00:00,262200316.105717,1,https://github.com/HotBitmapGG/bilibili-android-client
NineOldAndroids,JakeWharton,4489,2011-12-08T19:46:37Z,2024-09-21 22:01:17.105717+00:00,403582480.105717,0,https://github.com/JakeWharton/NineOldAndroids
ForestBlog,saysky,4483,2017-10-08T15:27:47Z,2024-09-21 22:01:17.105717+00:00,219479610.105717,0,https://github.com/saysky/ForestBlog
javacpp,bytedeco,4473,2014-04-21T12:47:21Z,2024-09-21 22:01:17.105717+00:00,328871636.105717,11,https://github.com/bytedeco/javacpp
TV,FongMi,4461,2022-06-22T09:10:23Z,2024-09-21 22:01:17.105717+00:00,71067054.105717,0,https://github.com/FongMi/TV
aviatorscript,killme2008,4460,2011-03-29T12:48:47Z,2024-09-21 22:01:17.105717+00:00,425553150.105717,52,https://github.com/killme2008/aviatorscript
spotless,diffplug,4458,2015-04-27T19:10:58Z,2024-09-21 22:01:17.105717+00:00,296794219.105717,3,https://github.com/diffplug/spotless
azkaban,azkaban,4452,2012-10-18T01:34:53Z,2024-09-21 22:01:17.105717+00:00,376431984.105717,48,https://github.com/azkaban/azkaban
GCViewer,chewiebug,4451,2011-10-23T09:01:04Z,2024-09-21 22:01:17.105717+00:00,407595613.105717,5,https://github.com/chewiebug/GCViewer
micrometer,micrometer-metrics,4447,2017-04-10T21:36:51Z,2024-09-21 22:01:17.105717+00:00,235095866.105717,234,https://github.com/micrometer-metrics/micrometer
android-times-square,square,4446,2013-01-30T20:28:27Z,2024-09-21 22:01:17.105717+00:00,367378370.105717,0,https://github.com/square/android-times-square
simplify,CalebFenton,4439,2014-01-16T05:14:02Z,2024-09-21 22:01:17.105717+00:00,337106835.105717,9,https://github.com/CalebFenton/simplify
java-algorithms-implementation,phishman3579,4439,2013-11-20T03:30:19Z,2024-09-21 22:01:17.105717+00:00,342037858.105717,0,https://github.com/phishman3579/java-algorithms-implementation
AndroidHttpCapture,JZ-Darkal,4434,2016-10-15T19:48:00Z,2024-09-21 22:01:17.105717+00:00,250395197.105717,1,https://github.com/JZ-Darkal/AndroidHttpCapture
android-mvp-architecture,janishar,4434,2017-01-27T08:39:06Z,2024-09-21 22:01:17.105717+00:00,241449731.105717,0,https://github.com/janishar/android-mvp-architecture
concurrent,RedSpider1,4414,2018-11-03T13:49:36Z,2024-09-21 22:01:17.105717+00:00,185703101.105717,0,https://github.com/RedSpider1/concurrent
Robust,Meituan-Dianping,4414,2017-03-14T10:14:50Z,2024-09-21 22:01:17.105717+00:00,237469587.105717,13,https://github.com/Meituan-Dianping/Robust
spring-boot-best-practice,javastacks,4404,2018-11-09T06:23:18Z,2024-09-21 22:01:17.105717+00:00,185211479.105717,0,https://github.com/javastacks/spring-boot-best-practice
epic,tiann,4403,2017-05-22T02:52:44Z,2024-09-21 22:01:17.105717+00:00,231534513.105717,5,https://github.com/tiann/epic
db-tutorial,dunwu,4391,2017-08-08T06:33:38Z,2024-09-21 22:01:17.105717+00:00,224782059.105717,0,https://github.com/dunwu/db-tutorial
GT,Tencent,4388,2016-01-13T10:29:55Z,2024-09-21 22:01:17.105717+00:00,274275082.105717,3,https://github.com/Tencent/GT
objectbox-java,objectbox,4384,2017-01-24T10:29:48Z,2024-09-21 22:01:17.105717+00:00,241702289.105717,43,https://github.com/objectbox/objectbox-java
--,981011512,4384,2020-06-18T22:47:21Z,2024-09-21 22:01:17.105717+00:00,134435636.105717,0,https://github.com/981011512/--
ticker,robinhood,4382,2016-07-15T21:37:52Z,2024-09-21 22:01:17.105717+00:00,258337405.105717,9,https://github.com/robinhood/ticker
AndroidTutorialForBeginners,hussien89aa,4377,2016-09-26T16:36:28Z,2024-09-21 22:01:17.105717+00:00,252048289.105717,0,https://github.com/hussien89aa/AndroidTutorialForBeginners
DeepLinkDispatch,airbnb,4375,2015-06-11T21:16:48Z,2024-09-21 22:01:17.105717+00:00,292898669.105717,24,https://github.com/airbnb/DeepLinkDispatch
moco,dreamhead,4358,2012-10-18T09:09:51Z,2024-09-21 22:01:17.105717+00:00,376404686.105717,1,https://github.com/dreamhead/moco
leet-code,awangdev,4355,2015-04-25T19:14:09Z,2024-09-21 22:01:17.105717+00:00,296966828.105717,0,https://github.com/awangdev/leet-code
BottomNavigation,Ashok-Varma,4350,2016-03-19T19:19:30Z,2024-09-21 22:01:17.105717+00:00,268540907.105717,16,https://github.com/Ashok-Varma/BottomNavigation
opengrok,oracle,4342,2013-01-07T11:49:18Z,2024-09-21 22:01:17.105717+00:00,369396719.105717,280,https://github.com/oracle/opengrok
BGARefreshLayout-Android,bingoogolapple,4309,2015-05-28T16:17:00Z,2024-09-21 22:01:17.105717+00:00,294126257.105717,4,https://github.com/bingoogolapple/BGARefreshLayout-Android
